name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,pollen_intensity,admission number
"Lisbon,Portugal",2019-05-20,22.7,13.0,17.1,22.7,13.0,17.1,10.7,67.1,0.0,0,0.0,,0,0.0,,20.5,324.1,1015.4,10.4,12.3,255.5,22.0,8,,2019-05-20T06:20:48,2019-05-20T20:45:56,0.52,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,6
"Lisbon,Portugal",2019-05-21,23.0,15.6,18.8,23.0,15.6,18.8,12.9,70.0,0.001,100,4.17,rain,0,0.0,,19.1,304.9,1016.3,8.4,11.9,309.3,26.7,10,,2019-05-21T06:20:03,2019-05-21T20:46:47,0.54,Rain,Clear conditions throughout the day with morning rain.,rain,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,5
"Lisbon,Portugal",2019-05-22,26.3,14.1,19.6,26.3,14.1,19.6,12.9,66.6,0.0,0,0.0,,0,0.0,,23.3,324.6,1017.4,4.4,11.5,330.4,28.6,9,,2019-05-22T06:19:21,2019-05-22T20:47:38,0.57,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,2
"Lisbon,Portugal",2019-05-23,24.9,14.6,18.8,24.9,14.6,18.8,12.5,68.2,0.0,0,0.0,,0,0.0,,24.6,344.2,1019.3,10.9,12.0,292.0,25.2,9,,2019-05-23T06:18:40,2019-05-23T20:48:27,0.61,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,2
"Lisbon,Portugal",2019-05-24,22.5,15.4,18.7,22.5,15.4,18.7,10.1,59.3,0.0,0,0.0,,0,0.0,61.2,34.1,345.3,1017.5,8.9,12.3,326.6,28.1,9,,2019-05-24T06:18:01,2019-05-24T20:49:16,0.65,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,0
"Lisbon,Portugal",2019-05-25,28.0,16.9,21.7,27.0,16.9,21.6,9.3,47.8,0.0,0,0.0,,0,0.0,,29.9,10.0,1017.3,2.0,11.1,330.4,28.4,9,,2019-05-25T06:17:23,2019-05-25T20:50:05,0.7,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,3
"Lisbon,Portugal",2019-05-26,30.5,18.9,23.4,29.2,18.9,23.2,11.6,49.0,0.0,0,0.0,,0,0.0,46.4,29.3,353.5,1017.5,0.0,11.1,333.5,28.9,9,,2019-05-26T06:16:48,2019-05-26T20:50:52,0.75,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",muito elevados,3
"Lisbon,Portugal",2019-05-27,24.6,16.1,19.7,24.6,16.1,19.7,13.0,66.2,0.0,0,0.0,,0,0.0,55.4,28.3,346.5,1015.9,5.0,12.3,329.0,28.6,9,,2019-05-27T06:16:14,2019-05-27T20:51:39,0.79,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,2
"Lisbon,Portugal",2019-05-28,28.9,15.6,21.5,28.1,15.6,21.4,10.8,53.4,0.0,0,0.0,,0,0.0,33.5,26.2,336.1,1014.8,2.5,12.2,334.5,29.0,9,,2019-05-28T06:15:42,2019-05-28T20:52:24,0.84,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,4
"Lisbon,Portugal",2019-05-29,31.6,20.8,25.8,29.6,20.8,25.1,8.2,34.2,0.0,0,0.0,,0,0.0,,28.6,29.5,1017.2,0.0,12.4,338.7,29.2,9,,2019-05-29T06:15:11,2019-05-29T20:53:09,0.88,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,4
"Lisbon,Portugal",2019-05-30,33.7,23.0,28.3,31.5,23.0,27.3,7.4,27.8,0.0,0,0.0,,0,0.0,,21.9,36.0,1018.5,0.4,12.3,337.6,29.2,9,,2019-05-30T06:14:43,2019-05-30T20:53:53,0.92,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,2
"Lisbon,Portugal",2019-05-31,33.2,19.2,26.4,31.2,19.2,25.9,10.6,39.3,0.0,0,0.0,,0,0.0,33.5,20.1,344.4,1018.1,1.9,12.2,333.7,28.9,9,,2019-05-31T06:14:16,2019-05-31T20:54:36,0.96,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,3
"Lisbon,Portugal",2019-06-01,31.6,20.0,26.8,30.0,20.0,26.2,10.3,37.2,0.0,0,0.0,,0,0.0,,19.8,275.7,1016.9,0.4,11.2,329.3,28.5,9,,2019-06-01T06:13:51,2019-06-01T20:55:18,0.98,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",muito elevados,0
"Lisbon,Portugal",2019-06-02,33.1,21.7,26.8,31.1,21.7,26.1,7.2,29.7,0.0,0,0.0,,0,0.0,,20.1,338.6,1016.8,2.1,11.3,322.6,27.9,9,,2019-06-02T06:13:28,2019-06-02T20:55:59,1.0,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",muito elevados,2
"Lisbon,Portugal",2019-06-03,26.5,16.4,21.1,26.5,16.4,21.1,13.9,64.4,0.0,0,0.0,,0,0.0,,19.1,318.3,1017.1,4.2,11.8,330.0,28.7,9,,2019-06-03T06:13:07,2019-06-03T20:56:39,0.0,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,3
"Lisbon,Portugal",2019-06-04,22.9,16.0,18.7,22.9,16.0,18.7,13.5,73.0,1.855,100,12.5,rain,0,0.0,,22.8,302.0,1015.3,8.4,11.3,197.7,17.0,8,,2019-06-04T06:12:48,2019-06-04T20:57:17,0.01,Rain,Clear conditions throughout the day with afternoon rain.,rain,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,3
"Lisbon,Portugal",2019-06-05,21.9,14.1,17.3,21.9,14.1,17.3,8.6,58.7,0.0,0,0.0,,0,0.0,,22.0,316.3,1018.0,7.5,12.3,299.1,25.9,10,,2019-06-05T06:12:30,2019-06-05T20:57:55,0.03,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",muito elevados,2
"Lisbon,Portugal",2019-06-06,20.5,13.1,16.1,20.5,13.1,16.1,11.8,77.0,4.127,100,20.83,rain,0,0.0,57.6,35.6,229.9,1014.3,6.8,10.7,168.9,14.6,6,,2019-06-06T06:12:15,2019-06-06T20:58:31,0.06,Rain,Clear conditions throughout the day with rain.,rain,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,6
"Lisbon,Portugal",2019-06-07,20.5,12.2,16.6,20.5,12.2,16.6,8.4,60.9,0.013,100,8.33,rain,0,0.0,,21.9,325.9,1019.2,7.8,12.0,275.2,23.8,9,,2019-06-07T06:12:01,2019-06-07T20:59:06,0.1,Rain,Clear conditions throughout the day with rain clearing later.,rain,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",elevados,3
"Lisbon,Portugal",2019-06-08,22.5,13.1,17.0,22.5,13.1,17.0,7.9,57.0,0.0,0,0.0,,0,0.0,,24.6,343.4,1020.7,3.9,11.2,334.6,28.9,10,,2019-06-08T06:11:49,2019-06-08T20:59:39,0.15,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",elevados,1
"Lisbon,Portugal",2019-06-09,23.3,12.6,17.6,23.3,12.6,17.6,11.0,66.2,0.0,0,0.0,,0,0.0,35.3,19.9,308.3,1020.9,3.2,11.1,328.7,28.2,10,,2019-06-09T06:11:39,2019-06-09T21:00:11,0.21,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",elevados,3
"Lisbon,Portugal",2019-06-10,23.0,14.6,18.1,23.0,14.6,18.1,10.3,62.6,0.0,0,0.0,,0,0.0,40.7,24.7,343.9,1020.1,4.0,11.2,338.2,29.3,9,,2019-06-10T06:11:31,2019-06-10T21:00:42,0.27,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",elevados,1
"Lisbon,Portugal",2019-06-11,22.5,15.0,17.9,22.5,15.0,17.9,9.9,61.9,0.0,0,0.0,,0,0.0,53.6,31.9,344.0,1016.1,4.1,12.5,329.1,28.7,9,,2019-06-11T06:11:24,2019-06-11T21:01:12,0.32,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",elevados,2
"Lisbon,Portugal",2019-06-12,22.9,14.1,17.6,22.9,14.1,17.6,7.6,54.3,0.0,0,0.0,,0,0.0,44.6,28.7,349.4,1014.2,0.4,12.6,348.0,30.0,10,,2019-06-12T06:11:20,2019-06-12T21:01:40,0.37,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",elevados,0
"Lisbon,Portugal",2019-06-13,21.5,13.4,16.8,21.5,13.4,16.8,8.3,59.5,0.0,0,0.0,,0,0.0,,26.6,336.7,1013.4,4.0,11.1,285.4,24.8,10,,2019-06-13T06:11:17,2019-06-13T21:02:07,0.42,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,F1372,08534099999,D7126,08536099999,LPPT,08579099999",elevados,1
"Lisbon,Portugal",2019-06-14,20.5,13.0,16.5,20.5,13.0,16.5,10.4,68.2,0.0,0,0.0,,0,0.0,,20.4,285.6,1017.2,7.4,12.6,247.0,21.5,8,,2019-06-14T06:11:16,2019-06-14T21:02:32,0.45,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",elevados,0
"Lisbon,Portugal",2019-06-15,22.5,13.1,17.6,22.5,13.1,17.6,10.8,66.0,0.001,100,4.17,rain,0,0.0,,20.1,313.4,1020.9,4.1,11.2,267.3,23.2,7,,2019-06-15T06:11:17,2019-06-15T21:02:55,0.48,Rain,Clear conditions throughout the day with morning rain.,rain,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",elevados,2
"Lisbon,Portugal",2019-06-16,24.0,14.1,18.2,24.0,14.1,18.2,9.8,59.5,0.0,0,0.0,,0,0.0,,23.2,333.2,1018.7,3.2,11.2,325.5,28.2,9,,2019-06-16T06:11:20,2019-06-16T21:03:17,0.5,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",elevados,5
"Lisbon,Portugal",2019-06-17,22.2,13.0,17.3,22.2,13.0,17.3,11.3,69.2,0.0,0,0.0,,0,0.0,,23.9,250.9,1016.5,4.2,11.7,270.1,23.5,8,,2019-06-17T06:11:24,2019-06-17T21:03:37,0.5,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",elevados,2
"Lisbon,Portugal",2019-06-18,22.5,16.2,19.0,22.5,16.2,19.0,16.7,87.1,1.643,100,37.5,rain,0,0.0,,34.2,209.1,1014.0,8.5,9.8,158.1,13.7,9,,2019-06-18T06:11:31,2019-06-18T21:03:56,0.51,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",elevados,1
"Lisbon,Portugal",2019-06-19,23.4,17.6,20.0,23.4,17.6,20.0,16.3,80.7,0.327,100,29.17,rain,0,0.0,,21.3,245.7,1016.0,10.4,11.5,172.6,14.9,5,,2019-06-19T06:11:39,2019-06-19T21:04:13,0.53,Rain,Clear conditions throughout the day with rain clearing later.,rain,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",elevados,3
"Lisbon,Portugal",2019-06-20,22.5,15.2,18.4,22.5,15.2,18.4,12.9,71.6,0.0,0,0.0,,0,0.0,,21.9,319.3,1017.3,5.0,11.1,175.3,15.3,7,,2019-06-20T06:11:48,2019-06-20T21:04:28,0.55,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",elevados,2
"Lisbon,Portugal",2019-06-21,24.4,15.0,19.3,24.4,15.0,19.3,10.9,60.3,0.0,0,0.0,,0,0.0,,23.6,334.2,1018.0,8.7,12.2,337.2,29.2,9,,2019-06-21T06:12:00,2019-06-21T21:04:42,0.59,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",baixos,3
"Lisbon,Portugal",2019-06-22,25.5,14.1,19.1,25.5,14.1,19.1,11.1,62.6,0.0,0,0.0,,0,0.0,35.3,22.5,257.3,1015.1,3.9,11.1,314.9,27.3,8,,2019-06-22T06:12:13,2019-06-22T21:04:54,0.62,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",baixos,1
"Lisbon,Portugal",2019-06-23,21.2,17.7,19.0,21.2,17.7,19.0,17.8,93.0,2.081,100,37.5,rain,0,0.0,,18.6,220.2,1013.2,6.2,6.8,132.5,11.4,5,,2019-06-23T06:12:28,2019-06-23T21:05:04,0.67,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",baixos,1
"Lisbon,Portugal",2019-06-24,21.8,17.1,19.0,21.8,17.1,19.0,14.7,76.5,1.307,100,16.67,rain,0,0.0,,11.9,314.7,1014.6,2.8,10.5,128.6,11.2,5,,2019-06-24T06:12:44,2019-06-24T21:05:12,0.71,Rain,Clear conditions throughout the day with afternoon rain.,rain,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",baixos,3
"Lisbon,Portugal",2019-06-25,26.9,17.6,20.6,27.3,17.6,20.6,14.5,68.9,0.018,100,12.5,rain,0,0.0,42.5,15.8,312.0,1015.2,2.4,10.5,174.6,15.0,5,,2019-06-25T06:13:02,2019-06-25T21:05:19,0.76,Rain,Clear conditions throughout the day with morning rain.,rain,"08535099999,F1372,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",baixos,3
"Lisbon,Portugal",2019-06-26,25.3,17.6,19.8,25.3,17.6,19.8,16.2,81.0,0.774,100,20.83,rain,0,0.0,,16.7,315.7,1015.6,3.0,9.9,166.7,14.4,7,,2019-06-26T06:13:22,2019-06-26T21:05:24,0.81,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",baixos,1
"Lisbon,Portugal",2019-06-27,24.1,15.5,19.9,24.1,15.5,19.9,15.0,75.2,0.0,0,0.0,,0,0.0,,22.1,256.8,1017.7,2.8,10.5,223.2,19.4,6,,2019-06-27T06:13:43,2019-06-27T21:05:26,0.85,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",baixos,5
"Lisbon,Portugal",2019-06-28,28.0,16.9,21.6,28.2,16.9,21.6,13.8,63.1,0.0,0,0.0,,0,0.0,46.4,24.5,331.5,1016.4,1.0,10.5,326.9,28.3,9,,2019-06-28T06:14:06,2019-06-28T21:05:28,0.9,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,2
"Lisbon,Portugal",2019-06-29,27.0,17.6,21.8,27.6,17.6,21.9,14.5,64.2,0.0,0,0.0,,0,0.0,48.2,24.9,337.1,1015.5,1.4,10.5,332.0,28.5,9,,2019-06-29T06:14:30,2019-06-29T21:05:27,0.94,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,3
"Lisbon,Portugal",2019-06-30,24.7,17.6,20.6,24.7,17.6,20.6,14.2,67.7,0.0,0,0.0,,0,0.0,46.4,24.6,334.7,1018.3,2.7,11.1,302.6,26.1,9,,2019-06-30T06:14:55,2019-06-30T21:05:24,0.97,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,2
"Lisbon,Portugal",2019-07-01,23.6,17.5,20.0,23.6,17.5,20.0,14.1,69.4,0.0,0,0.0,,0,0.0,42.5,26.4,337.5,1019.6,9.5,12.2,229.8,19.9,10,,2019-07-01T06:15:22,2019-07-01T21:05:19,0.99,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,D7126,08536099999,LPPT,08579099999",good,2
"Lisbon,Portugal",2019-07-02,23.4,17.6,20.1,23.4,17.6,20.1,14.7,71.5,0.0,0,0.0,,0,0.0,,20.5,330.6,1016.1,9.1,12.0,142.1,12.3,5,,2019-07-02T06:15:51,2019-07-02T21:05:13,1.0,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,1
"Lisbon,Portugal",2019-07-03,24.4,17.0,19.9,24.4,17.0,19.9,15.4,76.1,0.0,0,0.0,,0,0.0,,18.3,276.3,1013.7,8.0,11.0,199.9,17.3,6,,2019-07-03T06:16:20,2019-07-03T21:05:05,0.0,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,2
"Lisbon,Portugal",2019-07-04,22.5,17.0,19.4,22.5,17.0,19.4,16.0,81.7,0.0,0,0.0,,0,0.0,,22.8,227.9,1015.1,7.4,11.7,190.1,16.3,6,,2019-07-04T06:16:51,2019-07-04T21:04:54,0.02,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,3
"Lisbon,Portugal",2019-07-05,24.4,16.6,20.0,24.4,16.6,20.0,16.1,79.5,0.0,0,0.0,,0,0.0,,25.3,224.2,1017.4,7.2,11.6,253.3,21.9,10,,2019-07-05T06:17:24,2019-07-05T21:04:42,0.05,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,1
"Lisbon,Portugal",2019-07-06,24.5,17.7,20.6,24.5,17.7,20.6,16.8,79.8,0.0,0,0.0,,0,0.0,,25.2,241.3,1016.3,4.8,10.6,176.7,15.4,5,,2019-07-06T06:17:57,2019-07-06T21:04:28,0.09,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,D7126,08536099999,LPPT,08579099999",good,1
"Lisbon,Portugal",2019-07-07,24.6,17.6,20.7,24.6,17.6,20.7,15.8,74.3,0.0,0,0.0,,0,0.0,,17.2,280.9,1015.7,4.2,10.6,269.3,23.5,10,,2019-07-07T06:18:32,2019-07-07T21:04:12,0.14,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",good,1
"Lisbon,Portugal",2019-07-08,24.4,17.1,20.4,24.4,17.1,20.4,15.6,74.9,0.0,0,0.0,,0,0.0,,20.1,298.0,1015.3,7.3,11.7,301.4,26.0,10,,2019-07-08T06:19:08,2019-07-08T21:03:55,0.2,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,0
"Lisbon,Portugal",2019-07-09,28.0,18.2,22.1,28.5,18.2,22.2,16.4,71.2,0.0,0,0.0,,0,0.0,42.5,21.3,320.1,1015.5,8.6,11.2,291.7,25.2,9,,2019-07-09T06:19:45,2019-07-09T21:03:35,0.25,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,1
"Lisbon,Portugal",2019-07-10,33.0,19.0,24.8,34.9,19.0,25.1,16.9,64.0,0.0,0,0.0,,0,0.0,,23.6,326.6,1013.1,2.4,10.8,320.3,27.8,9,,2019-07-10T06:20:23,2019-07-10T21:03:13,0.31,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",good,3
"Lisbon,Portugal",2019-07-11,35.2,21.7,28.6,35.7,21.7,28.4,14.9,45.0,0.0,0,0.0,,0,0.0,33.5,19.2,356.1,1011.6,0.8,11.9,323.0,28.0,9,,2019-07-11T06:21:02,2019-07-11T21:02:50,0.36,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,F1372,08534099999,D7126,08536099999,LPPT,08579099999",good,1
"Lisbon,Portugal",2019-07-12,27.3,19.7,23.1,28.4,19.7,23.2,17.3,70.3,0.0,0,0.0,,0,0.0,,21.6,225.1,1013.9,6.4,10.4,161.7,13.9,7,,2019-07-12T06:21:42,2019-07-12T21:02:24,0.41,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,0
"Lisbon,Portugal",2019-07-13,25.1,18.6,21.5,25.1,18.6,21.5,17.8,80.8,0.001,100,4.17,rain,0,0.0,,25.3,237.8,1015.7,5.6,10.0,209.1,17.9,7,,2019-07-13T06:22:23,2019-07-13T21:01:57,0.44,Rain,Clear conditions throughout the day with morning rain.,rain,"08535099999,F1372,08534099999,D7126,08536099999,LPPT,08579099999",good,2
"Lisbon,Portugal",2019-07-14,25.1,19.2,21.5,25.1,19.2,21.5,16.8,75.2,0.0,0,0.0,,0,0.0,,23.1,286.8,1015.7,6.9,10.4,278.8,24.0,9,,2019-07-14T06:23:05,2019-07-14T21:01:28,0.47,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT",good,3
"Lisbon,Portugal",2019-07-15,24.4,18.5,21.1,24.4,18.5,21.1,16.5,75.7,0.015,100,4.17,rain,0,0.0,48.2,26.0,328.1,1015.3,9.8,10.6,270.5,23.3,9,,2019-07-15T06:23:48,2019-07-15T21:00:57,0.49,Rain,Clear conditions throughout the day with afternoon rain.,rain,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,4
"Lisbon,Portugal",2019-07-16,24.5,18.5,20.0,24.5,18.5,20.0,16.0,77.9,0.0,0,0.0,,0,0.0,42.5,22.9,335.4,1015.2,9.6,10.4,125.1,10.8,5,,2019-07-16T06:24:32,2019-07-16T21:00:24,0.5,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,2
"Lisbon,Portugal",2019-07-17,23.4,18.0,19.5,23.4,18.0,19.5,15.4,77.1,0.0,0,0.0,,0,0.0,57.6,31.4,337.3,1016.4,11.0,10.8,190.6,16.3,9,,2019-07-17T06:25:17,2019-07-17T20:59:50,0.5,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,0
"Lisbon,Portugal",2019-07-18,28.6,17.1,21.9,28.4,17.1,21.9,14.3,64.3,0.0,0,0.0,,0,0.0,,24.3,340.4,1015.6,1.9,12.2,329.6,28.6,9,,2019-07-18T06:26:02,2019-07-18T20:59:14,0.52,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,1
"Lisbon,Portugal",2019-07-19,27.9,18.1,22.2,28.4,18.1,22.3,16.0,69.4,0.0,0,0.0,,0,0.0,,26.2,332.1,1013.8,2.5,10.8,304.8,26.4,9,,2019-07-19T06:26:48,2019-07-19T20:58:35,0.53,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,2
"Lisbon,Portugal",2019-07-20,29.5,18.1,22.3,30.0,18.1,22.5,16.4,70.3,0.0,0,0.0,,0,0.0,51.8,26.8,342.8,1015.9,1.7,11.1,315.4,27.2,9,,2019-07-20T06:27:35,2019-07-20T20:57:56,0.56,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",good,2
"Lisbon,Portugal",2019-07-21,30.0,18.0,22.8,29.8,18.0,22.9,15.0,63.3,0.0,0,0.0,,0,0.0,,22.8,337.7,1018.0,0.7,10.9,323.6,27.8,9,,2019-07-21T06:28:22,2019-07-21T20:57:14,0.6,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",good,1
"Lisbon,Portugal",2019-07-22,32.0,18.1,23.6,32.8,18.1,23.8,16.6,66.4,0.0,0,0.0,,0,0.0,40.7,25.4,320.6,1016.8,1.1,11.6,308.1,26.4,9,,2019-07-22T06:29:10,2019-07-22T20:56:31,0.64,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,3
"Lisbon,Portugal",2019-07-23,30.0,18.6,23.1,30.2,18.6,23.2,15.4,64.1,0.0,0,0.0,,0,0.0,,24.1,329.6,1015.6,3.8,11.7,295.2,25.3,9,,2019-07-23T06:29:58,2019-07-23T20:55:46,0.68,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,1
"Lisbon,Portugal",2019-07-24,31.7,18.0,23.4,30.8,18.0,23.4,15.7,64.7,0.0,0,0.0,,0,0.0,,24.2,314.9,1014.6,1.8,11.8,315.8,27.1,9,,2019-07-24T06:30:47,2019-07-24T20:54:59,0.73,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,0
"Lisbon,Portugal",2019-07-25,26.2,20.0,22.6,26.2,20.0,22.6,18.4,77.8,0.0,0,0.0,,0,0.0,,23.2,284.0,1015.2,7.3,11.7,257.4,22.2,8,,2019-07-25T06:31:37,2019-07-25T20:54:10,0.78,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,1
"Lisbon,Portugal",2019-07-26,25.3,19.0,21.2,25.3,19.0,21.2,14.3,66.0,0.0,0,0.0,,0,0.0,,23.5,329.8,1017.5,6.5,12.3,271.2,23.4,9,,2019-07-26T06:32:27,2019-07-26T20:53:20,0.83,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",good,0
"Lisbon,Portugal",2019-07-27,24.9,18.1,20.5,24.9,18.1,20.5,17.2,82.4,1.179,100,25.0,rain,0,0.0,,19.2,273.0,1013.5,4.0,9.7,195.4,16.7,8,,2019-07-27T06:33:17,2019-07-27T20:52:29,0.87,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",good,2
"Lisbon,Portugal",2019-07-28,27.0,18.1,21.9,27.5,18.1,21.9,15.5,68.6,0.0,0,0.0,,0,0.0,,21.6,324.2,1012.7,2.3,10.9,314.5,27.3,9,,2019-07-28T06:34:08,2019-07-28T20:51:35,0.92,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",good,3
